collateral_id,loan_id,collateral_type,collateral_value,valuation_date,status
1876,7311,MOTORCYCLE,4541.21,2022-12-16,RELEASED
1877,16316,CAR,5089.41,2022-12-17,ACTIVE
1878,691,SMARTPHONE,482.47,2022-12-17,RELEASED
1879,5938,MOTORCYCLE,836.82,2022-12-17,RELEASED
1880,3972,MOTORCYCLE,1266.62,2022-12-17,RELEASED
1881,6079,CAR,8009.09,2022-12-17,ACTIVE
1882,18278,CAR,10624.91,2022-12-17,ACTIVE
1883,5185,MOTORCYCLE,2657.34,2022-12-18,RELEASED
1884,1589,MOTORCYCLE,2901.77,2022-12-18,ACTIVE
1885,2178,MOTORCYCLE,2106.61,2022-12-18,RELEASED
1886,18984,MOTORCYCLE,1578.83,2022-12-19,ACTIVE
1887,20629,CAR,6018.29,2022-12-19,ACTIVE
1888,486,MOTORCYCLE,3011.32,2022-12-19,ACTIVE
1889,18484,MOTORCYCLE,19805.46,2022-12-19,ACTIVE
1890,8552,MOTORCYCLE,1068.25,2022-12-19,ACTIVE
1891,14799,CAR,24831.2,2022-12-19,ACTIVE
1892,3337,MOTORCYCLE,63552.39,2022-12-19,SEIZED
1893,22327,MOTORCYCLE,3581.86,2022-12-20,ACTIVE
1894,14286,MOTORCYCLE,1526.56,2022-12-20,RELEASED
1895,6103,CAR,1612.66,2022-12-20,ACTIVE
1896,18511,SMARTPHONE,403.8,2022-12-20,RELEASED
1897,15479,CAR,3251.12,2022-12-20,ACTIVE
1898,21464,CAR,7621.1,2022-12-20,RELEASED
1899,16065,MOTORCYCLE,11955.39,2022-12-20,ACTIVE
1900,7576,CAR,1949.99,2022-12-20,SEIZED
1901,11169,MOTORCYCLE,1680.63,2022-12-20,RELEASED
1902,18954,CAR,14180.12,2022-12-21,ACTIVE
1903,18844,MOTORCYCLE,21534.99,2022-12-22,ACTIVE
1904,20418,CAR,18972.68,2022-12-22,RELEASED
1905,22168,CAR,25090.73,2022-12-22,RELEASED
1906,4941,MOTORCYCLE,39854.12,2022-12-22,ACTIVE
1907,2844,MOTORCYCLE,2262.15,2022-12-22,ACTIVE
1908,9843,CAR,32660.15,2022-12-22,ACTIVE
1909,4593,SMARTPHONE,514.62,2022-12-22,RELEASED
1910,14766,MOTORCYCLE,46289.9,2022-12-23,RELEASED
1911,1353,SMARTPHONE,794.42,2022-12-23,SEIZED
1912,1644,MOTORCYCLE,2616.11,2022-12-23,ACTIVE
1913,10583,CAR,7323.94,2022-12-23,ACTIVE
1914,908,MOTORCYCLE,3029.85,2022-12-23,ACTIVE
1915,20019,CAR,3742.15,2022-12-23,ACTIVE
1916,14114,CAR,8213.73,2022-12-23,RELEASED
1917,1654,CAR,8537.24,2022-12-23,RELEASED
1918,14372,SMARTPHONE,594.29,2022-12-23,ACTIVE
1919,18979,CAR,16138.37,2022-12-23,ACTIVE
1920,13322,CAR,7426.98,2022-12-23,ACTIVE
1921,3325,SMARTPHONE,897.94,2022-12-23,SEIZED
1922,64,CAR,2106.11,2022-12-24,ACTIVE
1923,283,SMARTPHONE,901.25,2022-12-24,RELEASED
1924,3034,CAR,4662.19,2022-12-24,RELEASED
1925,5951,MOTORCYCLE,2668.34,2022-12-24,RELEASED
1926,1419,SMARTPHONE,1040.62,2022-12-24,RELEASED
1927,3000,CAR,93269.65,2022-12-24,ACTIVE
1928,6932,SMARTPHONE,523.19,2022-12-24,SEIZED
1929,7720,MOTORCYCLE,27566.71,2022-12-25,RELEASED
1930,5414,SMARTPHONE,880.06,2022-12-25,ACTIVE
1931,20414,CAR,20320.45,2022-12-25,ACTIVE
1932,15291,SMARTPHONE,952.34,2022-12-25,SEIZED
1933,2482,MOTORCYCLE,2213.3,2022-12-25,ACTIVE
1934,15210,CAR,8717.01,2022-12-25,RELEASED
1935,15648,CAR,6326.98,2022-12-25,ACTIVE
1936,12676,SMARTPHONE,606.61,2022-12-25,RELEASED
1937,8792,MOTORCYCLE,4133.74,2022-12-25,ACTIVE
1938,12000,MOTORCYCLE,48563.09,2022-12-25,ACTIVE
1939,9830,CAR,78027.96,2022-12-26,ACTIVE
1940,12374,SMARTPHONE,695.93,2022-12-26,RELEASED
1941,10094,SMARTPHONE,390.9,2022-12-26,ACTIVE
1942,1121,MOTORCYCLE,23678.12,2022-12-26,SEIZED
1943,11072,CAR,73194.91,2022-12-26,RELEASED
1944,13622,MOTORCYCLE,2377.87,2022-12-27,ACTIVE
1945,1607,MOTORCYCLE,1555.29,2022-12-27,ACTIVE
1946,11818,MOTORCYCLE,1852.85,2022-12-28,ACTIVE
1947,13577,MOTORCYCLE,4233.94,2022-12-28,ACTIVE
1948,23048,SMARTPHONE,491.06,2022-12-28,ACTIVE
1949,16498,CAR,8408.46,2022-12-28,ACTIVE
1950,2977,SMARTPHONE,1101.75,2022-12-28,ACTIVE
1951,13031,MOTORCYCLE,2184.4,2022-12-29,SEIZED
1952,634,MOTORCYCLE,3105.56,2022-12-29,RELEASED
1953,19242,SMARTPHONE,1069.94,2022-12-29,SEIZED
1954,1712,SMARTPHONE,384.53,2022-12-29,ACTIVE
1955,10572,MOTORCYCLE,2754.16,2022-12-30,SEIZED
1956,11620,CAR,6831.77,2022-12-30,ACTIVE
1957,8786,MOTORCYCLE,2021.64,2022-12-30,SEIZED
1958,23250,CAR,2421.88,2022-12-31,SEIZED
1959,17329,CAR,28994.45,2022-12-31,RELEASED
1960,5774,MOTORCYCLE,27904.22,2022-12-31,ACTIVE
1961,11318,CAR,5577.32,2022-12-31,ACTIVE
1962,16550,CAR,15305.74,2022-12-31,ACTIVE
1963,16513,MOTORCYCLE,1780.77,2023-01-01,ACTIVE
1964,16320,CAR,7757.64,2023-01-01,RELEASED
1965,15424,CAR,6738.36,2023-01-01,RELEASED
1966,6074,SMARTPHONE,1040.37,2023-01-01,RELEASED
1967,17354,MOTORCYCLE,2241.09,2023-01-01,ACTIVE
1968,15569,CAR,8027.64,2023-01-01,ACTIVE
1969,14366,CAR,10176.37,2023-01-01,ACTIVE
1970,17835,CAR,25679.7,2023-01-01,RELEASED
1971,5253,MOTORCYCLE,1507.26,2023-01-01,RELEASED
1972,12322,MOTORCYCLE,4263.58,2023-01-02,ACTIVE
1973,2888,CAR,32173.75,2023-01-02,ACTIVE
1974,3497,CAR,33269.87,2023-01-02,ACTIVE
1975,11242,MOTORCYCLE,1924.4,2023-01-02,ACTIVE
1976,9122,CAR,88049.83,2023-01-02,ACTIVE
1977,8416,MOTORCYCLE,3051.22,2023-01-02,ACTIVE
1978,7656,MOTORCYCLE,2790.82,2023-01-02,SEIZED
1979,13567,SMARTPHONE,735.65,2023-01-02,ACTIVE
1980,12123,MOTORCYCLE,3304.44,2023-01-03,RELEASED
1981,169,MOTORCYCLE,33347.69,2023-01-03,RELEASED
1982,17277,SMARTPHONE,763.45,2023-01-03,RELEASED
1983,16371,MOTORCYCLE,1653.57,2023-01-03,ACTIVE
1984,10320,MOTORCYCLE,2913.65,2023-01-03,ACTIVE
1985,215,MOTORCYCLE,1865.21,2023-01-03,SEIZED
1986,8406,MOTORCYCLE,1038.3,2023-01-03,RELEASED
1987,12104,SMARTPHONE,669.72,2023-01-03,SEIZED
1988,81,CAR,27017.92,2023-01-03,RELEASED
1989,961,SMARTPHONE,792.52,2023-01-03,RELEASED
1990,2957,MOTORCYCLE,4222.36,2023-01-03,ACTIVE
1991,8083,MOTORCYCLE,2311.22,2023-01-04,RELEASED
1992,11130,MOTORCYCLE,1445.19,2023-01-04,ACTIVE
1993,12197,SMARTPHONE,1007.7,2023-01-04,ACTIVE
1994,14477,SMARTPHONE,892.7,2023-01-04,SEIZED
1995,3124,SMARTPHONE,985.27,2023-01-04,ACTIVE
1996,1587,CAR,22493.06,2023-01-04,RELEASED
1997,19865,SMARTPHONE,782.78,2023-01-04,ACTIVE
1998,10515,CAR,4907.48,2023-01-05,ACTIVE
1999,9070,MOTORCYCLE,1291.95,2023-01-05,RELEASED
2000,12877,CAR,2454.53,2023-01-05,RELEASED
2001,2610,CAR,68824.41,2023-01-05,RELEASED
2002,14709,MOTORCYCLE,2155.55,2023-01-05,RELEASED
2003,12971,MOTORCYCLE,1274.19,2023-01-06,ACTIVE
2004,23351,SMARTPHONE,833.71,2023-01-06,SEIZED
2005,14757,MOTORCYCLE,1859.68,2023-01-06,RELEASED
2006,11598,SMARTPHONE,606.69,2023-01-06,ACTIVE
2007,3734,SMARTPHONE,874.9,2023-01-06,RELEASED
2008,21468,CAR,16686.12,2023-01-06,ACTIVE
2009,137,MOTORCYCLE,2800.44,2023-01-06,RELEASED
2010,16597,MOTORCYCLE,2743.47,2023-01-06,RELEASED
2011,7744,CAR,4349.07,2023-01-06,RELEASED
2012,16632,MOTORCYCLE,1714.01,2023-01-07,ACTIVE
2013,3359,SMARTPHONE,1315.54,2023-01-07,ACTIVE
2014,22823,CAR,78514.42,2023-01-07,ACTIVE
2015,22280,SMARTPHONE,1175.17,2023-01-08,RELEASED
2016,13442,MOTORCYCLE,1774.27,2023-01-08,RELEASED
2017,7347,MOTORCYCLE,2876.88,2023-01-08,RELEASED
2018,10112,SMARTPHONE,256.11,2023-01-08,ACTIVE
2019,3895,CAR,30038.42,2023-01-08,RELEASED
2020,22064,MOTORCYCLE,4189.37,2023-01-08,ACTIVE
2021,8798,SMARTPHONE,992.96,2023-01-08,ACTIVE
2022,23248,CAR,46892.7,2023-01-08,ACTIVE
2023,613,CAR,29019.48,2023-01-08,ACTIVE
2024,3862,SMARTPHONE,827.94,2023-01-09,ACTIVE
2025,16466,CAR,6573.04,2023-01-09,ACTIVE
2026,21783,MOTORCYCLE,3189.01,2023-01-09,ACTIVE
2027,10935,CAR,1454.08,2023-01-09,SEIZED
2028,21684,MOTORCYCLE,45067.54,2023-01-10,RELEASED
2029,14438,MOTORCYCLE,3394.09,2023-01-10,SEIZED
2030,2511,MOTORCYCLE,2456.36,2023-01-10,RELEASED
2031,19935,MOTORCYCLE,1832.37,2023-01-10,RELEASED
2032,10065,CAR,3852.59,2023-01-10,ACTIVE
2033,21822,SMARTPHONE,625.9,2023-01-10,RELEASED
2034,931,CAR,6483.86,2023-01-10,RELEASED
2035,5780,SMARTPHONE,403.41,2023-01-10,ACTIVE
2036,5235,CAR,5406.53,2023-01-11,RELEASED
2037,15338,MOTORCYCLE,1402.91,2023-01-11,RELEASED
2038,16674,CAR,29710.25,2023-01-11,ACTIVE
2039,19337,CAR,1183.38,2023-01-11,RELEASED
2040,10373,CAR,8540.39,2023-01-12,RELEASED
2041,20811,CAR,3595.77,2023-01-12,ACTIVE
2042,10943,SMARTPHONE,626.92,2023-01-12,RELEASED
2043,7166,CAR,18565.9,2023-01-12,RELEASED
2044,13194,SMARTPHONE,823.11,2023-01-12,RELEASED
2045,13626,SMARTPHONE,452.75,2023-01-13,SEIZED
2046,6841,SMARTPHONE,1135.35,2023-01-13,ACTIVE
2047,8478,SMARTPHONE,980.04,2023-01-13,RELEASED
2048,18592,SMARTPHONE,903.75,2023-01-13,RELEASED
2049,18672,MOTORCYCLE,2567.65,2023-01-13,ACTIVE
2050,11497,SMARTPHONE,952.19,2023-01-13,RELEASED
2051,5263,SMARTPHONE,249.18,2023-01-13,SEIZED
2052,11284,MOTORCYCLE,1173.04,2023-01-13,ACTIVE
2053,18337,MOTORCYCLE,2615.7,2023-01-13,RELEASED
2054,18360,CAR,4521.12,2023-01-13,RELEASED
2055,5298,MOTORCYCLE,2321.49,2023-01-13,ACTIVE
2056,11942,MOTORCYCLE,2747.15,2023-01-13,ACTIVE
2057,3697,CAR,3266.32,2023-01-13,ACTIVE
2058,3394,MOTORCYCLE,1322.05,2023-01-13,RELEASED
2059,16115,SMARTPHONE,893.19,2023-01-13,RELEASED
2060,5008,MOTORCYCLE,2033.42,2023-01-13,RELEASED
2061,5002,SMARTPHONE,633.43,2023-01-13,RELEASED
2062,14103,SMARTPHONE,506.29,2023-01-14,RELEASED
2063,7154,SMARTPHONE,1152.56,2023-01-14,RELEASED
2064,5653,SMARTPHONE,1012.57,2023-01-14,ACTIVE
2065,5497,MOTORCYCLE,2457.99,2023-01-14,ACTIVE
2066,6705,SMARTPHONE,600.76,2023-01-14,RELEASED
2067,11873,MOTORCYCLE,19906.32,2023-01-14,RELEASED
2068,5433,CAR,3517.8,2023-01-14,ACTIVE
2069,14360,MOTORCYCLE,1638.87,2023-01-15,ACTIVE
2070,4173,CAR,19895.29,2023-01-15,RELEASED
2071,14191,CAR,3574.75,2023-01-15,ACTIVE
2072,19122,MOTORCYCLE,4262.24,2023-01-15,SEIZED
2073,12030,MOTORCYCLE,2509.76,2023-01-15,RELEASED
2074,5973,SMARTPHONE,274.41,2023-01-15,ACTIVE
2075,5795,SMARTPHONE,1045.22,2023-01-15,RELEASED
2076,8037,MOTORCYCLE,3807.02,2023-01-15,ACTIVE
2077,14153,MOTORCYCLE,1367.65,2023-01-15,RELEASED
2078,9977,SMARTPHONE,722.41,2023-01-15,RELEASED
2079,18584,MOTORCYCLE,40596.83,2023-01-15,ACTIVE
2080,2174,SMARTPHONE,622.67,2023-01-15,RELEASED
2081,13253,CAR,24624.79,2023-01-16,RELEASED
2082,21831,MOTORCYCLE,1922.75,2023-01-16,ACTIVE
2083,12315,CAR,4252.98,2023-01-16,ACTIVE
2084,23337,SMARTPHONE,776.74,2023-01-16,ACTIVE
2085,156,CAR,661.48,2023-01-16,ACTIVE
2086,8249,SMARTPHONE,590.09,2023-01-17,ACTIVE
2087,2931,MOTORCYCLE,4654.44,2023-01-17,RELEASED
2088,17742,MOTORCYCLE,1569.03,2023-01-17,RELEASED
2089,19646,MOTORCYCLE,3119.51,2023-01-17,ACTIVE
2090,16296,CAR,80964.93,2023-01-17,SEIZED
2091,3782,MOTORCYCLE,1739.84,2023-01-17,ACTIVE
2092,19570,CAR,4375.82,2023-01-17,ACTIVE
2093,7734,MOTORCYCLE,1281.7,2023-01-17,RELEASED
2094,15031,SMARTPHONE,559.03,2023-01-17,ACTIVE
2095,14869,SMARTPHONE,879.78,2023-01-17,RELEASED
2096,6423,CAR,66561.02,2023-01-17,RELEASED
2097,1488,SMARTPHONE,717.42,2023-01-17,ACTIVE
2098,270,SMARTPHONE,621.6,2023-01-17,SEIZED
2099,10000,SMARTPHONE,510.05,2023-01-18,ACTIVE
2100,3458,SMARTPHONE,487.16,2023-01-18,RELEASED
2101,14001,SMARTPHONE,219.65,2023-01-18,RELEASED
2102,10977,MOTORCYCLE,2089.19,2023-01-18,ACTIVE
2103,10377,MOTORCYCLE,2173.77,2023-01-18,RELEASED
2104,21926,SMARTPHONE,922.8,2023-01-18,RELEASED
2105,8838,MOTORCYCLE,2177.39,2023-01-18,RELEASED
2106,19731,CAR,29276.95,2023-01-18,RELEASED
2107,308,SMARTPHONE,818.94,2023-01-18,RELEASED
2108,4087,MOTORCYCLE,14883.7,2023-01-18,RELEASED
2109,4197,MOTORCYCLE,2296.17,2023-01-18,ACTIVE
2110,6436,MOTORCYCLE,34718.02,2023-01-18,ACTIVE
2111,19060,SMARTPHONE,739.68,2023-01-19,RELEASED
2112,5323,SMARTPHONE,459.6,2023-01-19,SEIZED
2113,23137,SMARTPHONE,860.19,2023-01-19,SEIZED
2114,14239,CAR,9628.61,2023-01-19,ACTIVE
2115,14601,MOTORCYCLE,2815.29,2023-01-19,ACTIVE
2116,970,MOTORCYCLE,3468.42,2023-01-19,ACTIVE
2117,3293,SMARTPHONE,898.12,2023-01-20,SEIZED
2118,22825,MOTORCYCLE,3248.84,2023-01-20,SEIZED
2119,6092,SMARTPHONE,1165.83,2023-01-20,ACTIVE
2120,18332,SMARTPHONE,834.01,2023-01-20,ACTIVE
2121,21502,CAR,3785.2,2023-01-20,ACTIVE
2122,1923,MOTORCYCLE,1446.61,2023-01-20,ACTIVE
2123,23259,MOTORCYCLE,21016.23,2023-01-21,RELEASED
2124,19168,CAR,4575.34,2023-01-22,RELEASED
2125,21423,CAR,17169.56,2023-01-22,ACTIVE
2126,21673,SMARTPHONE,897.69,2023-01-22,RELEASED
2127,5846,SMARTPHONE,654.79,2023-01-22,RELEASED
2128,10659,MOTORCYCLE,4525.67,2023-01-23,RELEASED
2129,22553,MOTORCYCLE,1857.18,2023-01-23,ACTIVE
2130,7857,CAR,17701.27,2023-01-23,RELEASED
2131,8440,CAR,2947.26,2023-01-24,ACTIVE
2132,10882,SMARTPHONE,732.34,2023-01-24,ACTIVE
2133,16523,MOTORCYCLE,1878.92,2023-01-24,RELEASED
2134,3600,SMARTPHONE,485.07,2023-01-24,ACTIVE
2135,14925,CAR,6485.44,2023-01-24,RELEASED
2136,21953,MOTORCYCLE,3346.02,2023-01-24,RELEASED
2137,20388,CAR,6737.36,2023-01-25,ACTIVE
2138,22954,SMARTPHONE,241.73,2023-01-25,RELEASED
2139,14428,MOTORCYCLE,3228.65,2023-01-25,RELEASED
2140,3931,SMARTPHONE,879.71,2023-01-25,RELEASED
2141,22830,CAR,5219.01,2023-01-25,ACTIVE
2142,4497,MOTORCYCLE,1232.15,2023-01-25,RELEASED
2143,688,MOTORCYCLE,711.6,2023-01-25,RELEASED
2144,8129,CAR,46661.72,2023-01-25,ACTIVE
2145,19784,MOTORCYCLE,1392.34,2023-01-25,ACTIVE
2146,15618,CAR,4001.17,2023-01-26,RELEASED
2147,8680,SMARTPHONE,408.04,2023-01-26,RELEASED
2148,10364,CAR,20312.58,2023-01-26,RELEASED
2149,2419,SMARTPHONE,361.09,2023-01-26,SEIZED
2150,5033,CAR,16489.49,2023-01-26,RELEASED
2151,19325,CAR,45446.17,2023-01-26,RELEASED
2152,11128,CAR,3499.58,2023-01-26,RELEASED
2153,3756,SMARTPHONE,933.89,2023-01-27,RELEASED
2154,2292,SMARTPHONE,557.23,2023-01-27,RELEASED
2155,22560,SMARTPHONE,805.47,2023-01-27,ACTIVE
2156,9551,MOTORCYCLE,1759.81,2023-01-27,RELEASED
2157,8005,MOTORCYCLE,2301.51,2023-01-27,RELEASED
2158,20807,MOTORCYCLE,665.46,2023-01-27,ACTIVE
2159,9516,CAR,9928.22,2023-01-27,RELEASED
2160,9225,MOTORCYCLE,1082.44,2023-01-27,ACTIVE
2161,7522,CAR,31492.91,2023-01-27,RELEASED
2162,9334,SMARTPHONE,747.45,2023-01-28,ACTIVE
2163,16767,SMARTPHONE,839.26,2023-01-28,RELEASED
2164,10737,SMARTPHONE,664.53,2023-01-28,RELEASED
2165,5188,CAR,27795.45,2023-01-28,RELEASED
2166,9596,SMARTPHONE,270.78,2023-01-28,ACTIVE
2167,11933,SMARTPHONE,1106.59,2023-01-28,RELEASED
2168,11926,MOTORCYCLE,3347.75,2023-01-28,RELEASED
2169,21635,SMARTPHONE,1211.23,2023-01-29,ACTIVE
2170,11146,CAR,3402.46,2023-01-29,ACTIVE
2171,16379,MOTORCYCLE,2181.92,2023-01-29,RELEASED
2172,18112,CAR,67721.34,2023-01-29,RELEASED
2173,19705,SMARTPHONE,552.36,2023-01-29,ACTIVE
2174,18166,MOTORCYCLE,2977.78,2023-01-30,ACTIVE
2175,16872,MOTORCYCLE,3885.75,2023-01-30,ACTIVE
2176,7280,SMARTPHONE,650.51,2023-01-30,ACTIVE
2177,21160,MOTORCYCLE,3383.61,2023-01-30,ACTIVE
2178,19611,CAR,99908.77,2023-01-30,RELEASED
2179,1697,SMARTPHONE,330.98,2023-01-30,ACTIVE
2180,19386,CAR,3412.31,2023-01-30,ACTIVE
2181,15403,CAR,57846.75,2023-01-30,SEIZED
2182,732,CAR,1987.67,2023-01-31,ACTIVE
2183,20367,MOTORCYCLE,2491.25,2023-01-31,SEIZED
2184,11454,SMARTPHONE,887.26,2023-01-31,RELEASED
2185,14668,SMARTPHONE,619.96,2023-01-31,SEIZED
2186,6979,CAR,43810.58,2023-01-31,RELEASED
2187,8848,CAR,1749.99,2023-01-31,RELEASED
2188,19579,MOTORCYCLE,4606.13,2023-01-31,ACTIVE
2189,6839,CAR,37233.3,2023-01-31,ACTIVE
2190,20986,CAR,7501.46,2023-01-31,RELEASED
2191,2034,SMARTPHONE,579.04,2023-01-31,RELEASED
2192,12402,CAR,7324.95,2023-01-31,ACTIVE
2193,6832,SMARTPHONE,414.48,2023-02-01,ACTIVE
2194,18745,CAR,21334.88,2023-02-01,SEIZED
2195,14688,MOTORCYCLE,2883.47,2023-02-01,RELEASED
2196,5755,MOTORCYCLE,15609.4,2023-02-01,ACTIVE
2197,3854,SMARTPHONE,665.72,2023-02-01,RELEASED
2198,1249,MOTORCYCLE,2683.72,2023-02-01,RELEASED
2199,2407,CAR,27575.42,2023-02-02,RELEASED
2200,17205,MOTORCYCLE,4513.43,2023-02-02,SEIZED
2201,11335,SMARTPHONE,861.19,2023-02-02,RELEASED
2202,8441,MOTORCYCLE,13198.98,2023-02-02,ACTIVE
2203,2173,SMARTPHONE,588.66,2023-02-02,RELEASED
2204,10660,SMARTPHONE,1106.51,2023-02-02,ACTIVE
2205,21374,SMARTPHONE,598.56,2023-02-02,ACTIVE
2206,20479,CAR,81088.39,2023-02-02,ACTIVE
2207,18636,MOTORCYCLE,2792.65,2023-02-03,ACTIVE
2208,14553,CAR,4356.62,2023-02-04,ACTIVE
2209,6068,SMARTPHONE,775.59,2023-02-04,ACTIVE
2210,18031,SMARTPHONE,1025.53,2023-02-04,RELEASED
2211,13962,CAR,2866.9,2023-02-04,RELEASED
2212,4400,SMARTPHONE,996.86,2023-02-05,RELEASED
2213,7898,MOTORCYCLE,1939.41,2023-02-05,RELEASED
2214,7214,MOTORCYCLE,3821.77,2023-02-05,ACTIVE
2215,4227,CAR,6506.68,2023-02-05,RELEASED
2216,6675,MOTORCYCLE,2112.65,2023-02-05,RELEASED
2217,18783,CAR,6533.54,2023-02-05,ACTIVE
2218,10754,MOTORCYCLE,807.57,2023-02-05,RELEASED
2219,21537,SMARTPHONE,1014.74,2023-02-06,RELEASED
2220,13116,MOTORCYCLE,2064.51,2023-02-06,ACTIVE
2221,22581,MOTORCYCLE,3447.64,2023-02-06,ACTIVE
2222,8486,SMARTPHONE,651.5,2023-02-06,ACTIVE
2223,19409,SMARTPHONE,912.33,2023-02-06,RELEASED
2224,9185,SMARTPHONE,991.04,2023-02-06,ACTIVE
2225,11044,MOTORCYCLE,3756.07,2023-02-06,RELEASED
2226,17727,CAR,4713.12,2023-02-06,ACTIVE
2227,11084,MOTORCYCLE,1857.37,2023-02-06,RELEASED
2228,14595,MOTORCYCLE,9378.19,2023-02-06,RELEASED
2229,15393,SMARTPHONE,670.69,2023-02-06,SEIZED
2230,2755,CAR,6950.32,2023-02-07,ACTIVE
2231,15459,MOTORCYCLE,1365.33,2023-02-07,ACTIVE
2232,6410,SMARTPHONE,632.58,2023-02-07,ACTIVE
2233,4405,SMARTPHONE,200.13,2023-02-07,SEIZED
2234,13329,SMARTPHONE,747.46,2023-02-08,SEIZED
2235,4247,MOTORCYCLE,1971.46,2023-02-08,ACTIVE
2236,22350,MOTORCYCLE,2060.29,2023-02-08,ACTIVE
2237,15288,SMARTPHONE,829.17,2023-02-08,SEIZED
2238,9135,CAR,14081.83,2023-02-08,RELEASED
2239,5859,CAR,3476.13,2023-02-08,RELEASED
2240,4463,CAR,6248.01,2023-02-08,RELEASED
2241,22040,MOTORCYCLE,2116.09,2023-02-08,RELEASED
2242,1493,SMARTPHONE,1306.79,2023-02-08,ACTIVE
2243,2177,CAR,7065.83,2023-02-08,RELEASED
2244,5071,MOTORCYCLE,3393.53,2023-02-09,ACTIVE
2245,3017,CAR,19932.87,2023-02-09,ACTIVE
2246,684,MOTORCYCLE,2766.07,2023-02-09,ACTIVE
2247,8146,CAR,8889.81,2023-02-09,ACTIVE
2248,9726,SMARTPHONE,780.82,2023-02-09,RELEASED
2249,885,CAR,4714.14,2023-02-09,ACTIVE
2250,2114,SMARTPHONE,780.24,2023-02-09,ACTIVE
2251,22289,SMARTPHONE,344.67,2023-02-09,RELEASED
2252,7412,SMARTPHONE,1155.36,2023-02-09,RELEASED
2253,18658,MOTORCYCLE,1845.79,2023-02-10,RELEASED
2254,13717,CAR,57502.21,2023-02-10,RELEASED
2255,6473,MOTORCYCLE,59142.65,2023-02-10,ACTIVE
2256,19686,MOTORCYCLE,1681.57,2023-02-10,RELEASED
2257,12817,CAR,5775.48,2023-02-10,ACTIVE
2258,9511,CAR,31583.86,2023-02-10,RELEASED
2259,18020,CAR,26960.35,2023-02-10,ACTIVE
2260,9446,CAR,23604.74,2023-02-11,RELEASED
2261,16385,CAR,26817.15,2023-02-11,RELEASED
2262,19504,MOTORCYCLE,3798.04,2023-02-11,ACTIVE
2263,2337,CAR,21915.82,2023-02-11,RELEASED
2264,453,SMARTPHONE,833.75,2023-02-11,SEIZED
2265,10834,CAR,33357.4,2023-02-11,ACTIVE
2266,4233,CAR,6035.36,2023-02-11,ACTIVE
2267,11108,SMARTPHONE,592.92,2023-02-11,ACTIVE
2268,20942,MOTORCYCLE,1946.35,2023-02-11,RELEASED
2269,14444,MOTORCYCLE,2595.9,2023-02-11,ACTIVE
2270,22697,CAR,8237.63,2023-02-12,ACTIVE
2271,17641,CAR,26875.22,2023-02-12,ACTIVE
2272,14127,SMARTPHONE,1149.0,2023-02-12,RELEASED
2273,6632,CAR,4872.18,2023-02-12,RELEASED
2274,7792,CAR,8919.78,2023-02-12,RELEASED
2275,20690,MOTORCYCLE,3030.11,2023-02-12,RELEASED
2276,18418,SMARTPHONE,974.92,2023-02-12,ACTIVE
2277,16283,MOTORCYCLE,2862.61,2023-02-12,RELEASED
2278,3883,MOTORCYCLE,3427.0,2023-02-13,ACTIVE
2279,19399,SMARTPHONE,725.48,2023-02-13,RELEASED
2280,12285,MOTORCYCLE,1841.77,2023-02-13,ACTIVE
2281,15245,CAR,84333.92,2023-02-13,ACTIVE
2282,9050,CAR,6659.35,2023-02-13,RELEASED
2283,5839,MOTORCYCLE,3224.95,2023-02-13,ACTIVE
2284,14655,MOTORCYCLE,1368.74,2023-02-14,RELEASED
2285,9350,SMARTPHONE,1104.81,2023-02-14,ACTIVE
2286,10799,CAR,34107.02,2023-02-14,RELEASED
2287,9402,MOTORCYCLE,2927.93,2023-02-14,ACTIVE
2288,5477,MOTORCYCLE,1236.64,2023-02-14,ACTIVE
2289,17496,CAR,30493.27,2023-02-14,RELEASED
2290,17012,SMARTPHONE,516.95,2023-02-14,RELEASED
2291,20453,MOTORCYCLE,2521.04,2023-02-14,RELEASED
2292,1761,SMARTPHONE,1094.83,2023-02-14,SEIZED
2293,5758,MOTORCYCLE,2259.91,2023-02-15,ACTIVE
2294,13088,SMARTPHONE,673.8,2023-02-15,RELEASED
2295,19354,SMARTPHONE,455.92,2023-02-15,RELEASED
2296,4672,MOTORCYCLE,4046.27,2023-02-16,RELEASED
2297,21108,MOTORCYCLE,1931.56,2023-02-16,RELEASED
2298,20485,SMARTPHONE,363.39,2023-02-16,ACTIVE
2299,21898,MOTORCYCLE,3102.46,2023-02-16,ACTIVE
2300,18961,SMARTPHONE,989.23,2023-02-16,SEIZED
2301,19391,CAR,2703.32,2023-02-16,RELEASED
2302,18336,MOTORCYCLE,50432.15,2023-02-17,SEIZED
2303,17755,CAR,16967.5,2023-02-17,ACTIVE
2304,1049,MOTORCYCLE,3268.87,2023-02-17,SEIZED
2305,9988,MOTORCYCLE,2248.03,2023-02-17,ACTIVE
2306,22074,CAR,6509.95,2023-02-17,ACTIVE
2307,9042,CAR,21862.0,2023-02-17,RELEASED
2308,3499,MOTORCYCLE,2620.31,2023-02-17,RELEASED
2309,15929,MOTORCYCLE,2562.27,2023-02-18,SEIZED
2310,18750,MOTORCYCLE,2582.5,2023-02-18,RELEASED
2311,4240,MOTORCYCLE,2831.2,2023-02-18,ACTIVE
2312,4091,MOTORCYCLE,2507.94,2023-02-18,RELEASED
